train,2016-12-27T13:00:00.000+11:00,Arncliffe Station,67
train,2016-12-27T14:00:00.000+11:00,Arncliffe Station,101
train,2016-12-27T15:00:00.000+11:00,Arncliffe Station,65
train,2016-12-27T16:00:00.000+11:00,Arncliffe Station,102
train,2016-12-27T17:00:00.000+11:00,Arncliffe Station,90
train,2016-12-27T18:00:00.000+11:00,Arncliffe Station,97
train,2016-12-27T19:00:00.000+11:00,Arncliffe Station,74
train,2016-12-27T20:00:00.000+11:00,Arncliffe Station,66
train,2016-12-27T21:00:00.000+11:00,Arncliffe Station,44
train,2016-12-27T22:00:00.000+11:00,Arncliffe Station,33
train,2016-12-27T23:00:00.000+11:00,Arncliffe Station,24
train,2016-12-28T06:00:00.000+11:00,Arncliffe Station,47
train,2016-12-28T07:00:00.000+11:00,Arncliffe Station,119
train,2016-12-28T08:00:00.000+11:00,Arncliffe Station,152
train,2016-12-28T09:00:00.000+11:00,Arncliffe Station,136
train,2016-12-28T10:00:00.000+11:00,Arncliffe Station,112
train,2016-12-28T11:00:00.000+11:00,Arncliffe Station,139
train,2016-12-28T12:00:00.000+11:00,Arncliffe Station,103
train,2016-12-28T13:00:00.000+11:00,Arncliffe Station,102
train,2016-12-28T14:00:00.000+11:00,Arncliffe Station,84
train,2016-12-28T15:00:00.000+11:00,Arncliffe Station,134
train,2016-12-28T16:00:00.000+11:00,Arncliffe Station,149
train,2016-12-28T17:00:00.000+11:00,Arncliffe Station,201
train,2016-12-28T18:00:00.000+11:00,Arncliffe Station,151
train,2016-12-28T19:00:00.000+11:00,Arncliffe Station,156
train,2016-12-28T20:00:00.000+11:00,Arncliffe Station,68
train,2016-12-28T21:00:00.000+11:00,Arncliffe Station,20
train,2016-12-28T22:00:00.000+11:00,Arncliffe Station,54
train,2016-12-28T23:00:00.000+11:00,Arncliffe Station,26
train,2016-12-29T05:00:00.000+11:00,Arncliffe Station,18
train,2016-12-29T06:00:00.000+11:00,Arncliffe Station,72
train,2016-12-29T07:00:00.000+11:00,Arncliffe Station,131
train,2016-12-29T08:00:00.000+11:00,Arncliffe Station,180
train,2016-12-29T09:00:00.000+11:00,Arncliffe Station,121
train,2016-12-29T10:00:00.000+11:00,Arncliffe Station,109
train,2016-12-29T11:00:00.000+11:00,Arncliffe Station,136
train,2016-12-29T12:00:00.000+11:00,Arncliffe Station,156
train,2016-12-29T13:00:00.000+11:00,Arncliffe Station,102
train,2016-12-29T14:00:00.000+11:00,Arncliffe Station,143
train,2016-12-29T15:00:00.000+11:00,Arncliffe Station,161
train,2016-12-29T16:00:00.000+11:00,Arncliffe Station,153
train,2016-12-29T17:00:00.000+11:00,Arncliffe Station,183
train,2016-12-29T18:00:00.000+11:00,Arncliffe Station,129
train,2016-12-29T19:00:00.000+11:00,Arncliffe Station,103
train,2016-12-29T20:00:00.000+11:00,Arncliffe Station,73
train,2016-12-29T21:00:00.000+11:00,Arncliffe Station,90
train,2016-12-29T22:00:00.000+11:00,Arncliffe Station,56
train,2016-12-30T00:00:00.000+11:00,Arncliffe Station,21
train,2016-12-30T05:00:00.000+11:00,Arncliffe Station,23
train,2016-12-30T06:00:00.000+11:00,Arncliffe Station,60
train,2016-12-30T07:00:00.000+11:00,Arncliffe Station,101
train,2016-12-30T08:00:00.000+11:00,Arncliffe Station,146
train,2016-12-30T09:00:00.000+11:00,Arncliffe Station,137
train,2016-12-30T10:00:00.000+11:00,Arncliffe Station,116
train,2016-12-30T11:00:00.000+11:00,Arncliffe Station,101
train,2016-12-30T12:00:00.000+11:00,Arncliffe Station,163
train,2016-12-30T13:00:00.000+11:00,Arncliffe Station,126
train,2016-12-30T14:00:00.000+11:00,Arncliffe Station,125
train,2016-12-30T15:00:00.000+11:00,Arncliffe Station,163
train,2016-12-30T16:00:00.000+11:00,Arncliffe Station,165
train,2016-12-30T17:00:00.000+11:00,Arncliffe Station,179
train,2016-12-30T18:00:00.000+11:00,Arncliffe Station,137
train,2016-12-30T19:00:00.000+11:00,Arncliffe Station,98
train,2016-12-30T20:00:00.000+11:00,Arncliffe Station,76
train,2016-12-30T21:00:00.000+11:00,Arncliffe Station,39
train,2016-12-30T22:00:00.000+11:00,Arncliffe Station,71
train,2016-12-30T23:00:00.000+11:00,Arncliffe Station,49
train,2016-12-31T05:00:00.000+11:00,Arncliffe Station,18
train,2016-12-31T07:00:00.000+11:00,Arncliffe Station,18
train,2016-12-31T08:00:00.000+11:00,Arncliffe Station,73
train,2016-12-31T09:00:00.000+11:00,Arncliffe Station,76
train,2016-12-31T10:00:00.000+11:00,Arncliffe Station,113
train,2016-12-31T11:00:00.000+11:00,Arncliffe Station,112
train,2016-12-31T12:00:00.000+11:00,Arncliffe Station,123
train,2016-12-31T13:00:00.000+11:00,Arncliffe Station,126
train,2016-12-31T14:00:00.000+11:00,Arncliffe Station,134
train,2016-12-31T15:00:00.000+11:00,Arncliffe Station,180
train,2016-12-31T16:00:00.000+11:00,Arncliffe Station,165
train,2016-12-31T17:00:00.000+11:00,Arncliffe Station,154
train,2016-12-31T18:00:00.000+11:00,Arncliffe Station,214
train,2016-12-31T19:00:00.000+11:00,Arncliffe Station,148
train,2016-12-31T20:00:00.000+11:00,Arncliffe Station,134
train,2016-12-31T21:00:00.000+11:00,Arncliffe Station,89
train,2016-12-31T22:00:00.000+11:00,Arncliffe Station,100
train,2016-12-31T23:00:00.000+11:00,Arncliffe Station,40
train,2017-01-01T00:00:00.000+11:00,Arncliffe Station,47
train,2017-01-01T01:00:00.000+11:00,Arncliffe Station,263
train,2017-01-01T02:00:00.000+11:00,Arncliffe Station,173
train,2017-01-01T03:00:00.000+11:00,Arncliffe Station,29
train,2017-01-01T04:00:00.000+11:00,Arncliffe Station,20
train,2017-01-01T08:00:00.000+11:00,Arncliffe Station,36
train,2017-01-01T09:00:00.000+11:00,Arncliffe Station,19
train,2017-01-01T10:00:00.000+11:00,Arncliffe Station,40
train,2017-01-01T11:00:00.000+11:00,Arncliffe Station,52
train,2017-01-01T12:00:00.000+11:00,Arncliffe Station,103
train,2017-01-01T13:00:00.000+11:00,Arncliffe Station,90
train,2017-01-01T14:00:00.000+11:00,Arncliffe Station,63
train,2017-01-01T15:00:00.000+11:00,Arncliffe Station,83
train,2017-01-01T16:00:00.000+11:00,Arncliffe Station,117
train,2017-01-01T17:00:00.000+11:00,Arncliffe Station,78
train,2017-01-01T18:00:00.000+11:00,Arncliffe Station,80
train,2017-01-01T19:00:00.000+11:00,Arncliffe Station,64
train,2017-01-01T20:00:00.000+11:00,Arncliffe Station,63
train,2017-01-01T22:00:00.000+11:00,Arncliffe Station,18
train,2016-12-26T00:00:00.000+11:00,Artarmon Station,24
train,2016-12-26T06:00:00.000+11:00,Artarmon Station,51
train,2016-12-26T07:00:00.000+11:00,Artarmon Station,82
train,2016-12-26T08:00:00.000+11:00,Artarmon Station,132
train,2016-12-26T09:00:00.000+11:00,Artarmon Station,243
train,2016-12-26T10:00:00.000+11:00,Artarmon Station,353
train,2016-12-26T11:00:00.000+11:00,Artarmon Station,373
train,2016-12-26T12:00:00.000+11:00,Artarmon Station,294
train,2016-12-26T13:00:00.000+11:00,Artarmon Station,304
train,2016-12-26T14:00:00.000+11:00,Artarmon Station,299
train,2016-12-26T15:00:00.000+11:00,Artarmon Station,321
train,2016-12-26T16:00:00.000+11:00,Artarmon Station,329
train,2016-12-26T17:00:00.000+11:00,Artarmon Station,289
train,2016-12-26T18:00:00.000+11:00,Artarmon Station,336
train,2016-12-26T19:00:00.000+11:00,Artarmon Station,243
train,2016-12-26T20:00:00.000+11:00,Artarmon Station,154
train,2016-12-26T21:00:00.000+11:00,Artarmon Station,118
train,2016-12-26T22:00:00.000+11:00,Artarmon Station,65
train,2016-12-26T23:00:00.000+11:00,Artarmon Station,21
train,2016-12-27T06:00:00.000+11:00,Artarmon Station,44
train,2016-12-27T08:00:00.000+11:00,Artarmon Station,130
train,2016-12-27T09:00:00.000+11:00,Artarmon Station,187
train,2016-12-27T10:00:00.000+11:00,Artarmon Station,339
train,2016-12-27T11:00:00.000+11:00,Artarmon Station,331
train,2016-12-27T12:00:00.000+11:00,Artarmon Station,326
train,2016-12-27T13:00:00.000+11:00,Artarmon Station,284
train,2016-12-27T14:00:00.000+11:00,Artarmon Station,296
train,2016-12-27T15:00:00.000+11:00,Artarmon Station,356
train,2016-12-27T16:00:00.000+11:00,Artarmon Station,336
train,2016-12-27T17:00:00.000+11:00,Artarmon Station,435
train,2016-12-27T18:00:00.000+11:00,Artarmon Station,315
train,2016-12-27T19:00:00.000+11:00,Artarmon Station,168
train,2016-12-27T20:00:00.000+11:00,Artarmon Station,139
train,2016-12-27T21:00:00.000+11:00,Artarmon Station,135
train,2016-12-27T22:00:00.000+11:00,Artarmon Station,147
train,2016-12-27T23:00:00.000+11:00,Artarmon Station,92
train,2016-12-28T00:00:00.000+11:00,Artarmon Station,21
train,2016-12-28T05:00:00.000+11:00,Artarmon Station,29
train,2016-12-28T06:00:00.000+11:00,Artarmon Station,86
train,2016-12-28T07:00:00.000+11:00,Artarmon Station,273
train,2016-12-28T08:00:00.000+11:00,Artarmon Station,497
train,2016-12-28T09:00:00.000+11:00,Artarmon Station,392
train,2016-12-28T10:00:00.000+11:00,Artarmon Station,367
train,2016-12-28T11:00:00.000+11:00,Artarmon Station,438
train,2016-12-28T12:00:00.000+11:00,Artarmon Station,324
train,2016-12-28T13:00:00.000+11:00,Artarmon Station,357
train,2016-12-28T14:00:00.000+11:00,Artarmon Station,378
train,2016-12-28T15:00:00.000+11:00,Artarmon Station,383
train,2016-12-28T16:00:00.000+11:00,Artarmon Station,497
train,2016-12-28T17:00:00.000+11:00,Artarmon Station,669
train,2016-12-28T18:00:00.000+11:00,Artarmon Station,459
train,2016-12-28T19:00:00.000+11:00,Artarmon Station,292
train,2016-12-28T20:00:00.000+11:00,Artarmon Station,135
train,2016-12-28T21:00:00.000+11:00,Artarmon Station,206
train,2016-12-28T22:00:00.000+11:00,Artarmon Station,89
train,2016-12-28T23:00:00.000+11:00,Artarmon Station,95
train,2016-12-29T00:00:00.000+11:00,Artarmon Station,29
train,2016-12-29T05:00:00.000+11:00,Artarmon Station,37
train,2016-12-29T06:00:00.000+11:00,Artarmon Station,140
train,2016-12-29T07:00:00.000+11:00,Artarmon Station,306
train,2016-12-29T08:00:00.000+11:00,Artarmon Station,518
train,2016-12-29T09:00:00.000+11:00,Artarmon Station,333
train,2016-12-29T10:00:00.000+11:00,Artarmon Station,339
train,2016-12-29T11:00:00.000+11:00,Artarmon Station,392
train,2016-12-29T12:00:00.000+11:00,Artarmon Station,289
train,2016-12-29T13:00:00.000+11:00,Artarmon Station,343
train,2016-12-29T14:00:00.000+11:00,Artarmon Station,328
train,2016-12-29T15:00:00.000+11:00,Artarmon Station,365
train,2016-12-29T16:00:00.000+11:00,Artarmon Station,488
train,2016-12-29T17:00:00.000+11:00,Artarmon Station,586
train,2016-12-29T18:00:00.000+11:00,Artarmon Station,446
train,2016-12-29T19:00:00.000+11:00,Artarmon Station,241
train,2016-12-29T20:00:00.000+11:00,Artarmon Station,208
train,2016-12-29T21:00:00.000+11:00,Artarmon Station,243
train,2016-12-29T22:00:00.000+11:00,Artarmon Station,128
train,2016-12-29T23:00:00.000+11:00,Artarmon Station,68
train,2016-12-30T00:00:00.000+11:00,Artarmon Station,28
train,2016-12-30T05:00:00.000+11:00,Artarmon Station,21
train,2016-12-30T06:00:00.000+11:00,Artarmon Station,155
train,2016-12-30T07:00:00.000+11:00,Artarmon Station,239
train,2016-12-30T08:00:00.000+11:00,Artarmon Station,515
train,2016-12-30T09:00:00.000+11:00,Artarmon Station,338
train,2016-12-30T10:00:00.000+11:00,Artarmon Station,411
train,2016-12-30T11:00:00.000+11:00,Artarmon Station,397
train,2016-12-30T12:00:00.000+11:00,Artarmon Station,272
train,2016-12-30T13:00:00.000+11:00,Artarmon Station,371
train,2016-12-30T14:00:00.000+11:00,Artarmon Station,430
train,2016-12-30T15:00:00.000+11:00,Artarmon Station,434
train,2016-12-30T16:00:00.000+11:00,Artarmon Station,507
train,2016-12-30T17:00:00.000+11:00,Artarmon Station,541
train,2016-12-30T18:00:00.000+11:00,Artarmon Station,484
train,2016-12-30T19:00:00.000+11:00,Artarmon Station,265
train,2016-12-30T20:00:00.000+11:00,Artarmon Station,165
train,2016-12-30T21:00:00.000+11:00,Artarmon Station,240
train,2016-12-30T22:00:00.000+11:00,Artarmon Station,110
train,2016-12-30T23:00:00.000+11:00,Artarmon Station,130
train,2016-12-31T05:00:00.000+11:00,Artarmon Station,31
train,2016-12-31T06:00:00.000+11:00,Artarmon Station,18
train,2016-12-31T07:00:00.000+11:00,Artarmon Station,24
train,2016-12-31T08:00:00.000+11:00,Artarmon Station,115
train,2016-12-31T09:00:00.000+11:00,Artarmon Station,247
train,2016-12-31T10:00:00.000+11:00,Artarmon Station,366
train,2016-12-31T11:00:00.000+11:00,Artarmon Station,360
train,2016-12-31T12:00:00.000+11:00,Artarmon Station,374
train,2016-12-31T13:00:00.000+11:00,Artarmon Station,362
train,2016-12-31T14:00:00.000+11:00,Artarmon Station,444
train,2016-12-31T15:00:00.000+11:00,Artarmon Station,533
train,2016-12-31T16:00:00.000+11:00,Artarmon Station,608
